twb file name,object type,datasource name,table name,remote column name,local column name,worksheet name,dashboard name,property type,property name,property value,proposed value,conversion in TS,supported in TS,supported in Migrator,exec_error_details,exec_mode,exec_status,exec_start_time,exec_end_time,exec_id,output_file_type,output_file_name,last_ingested_date
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,RETURNS,ORDERID,ORDERID,,,metadata-record,data type,integer,,INT64,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,RETURNS,STATUS,STATUS,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,RETURNS,STATUS,STATUS,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,RETURNS,STATUS,STATUS,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,ROWID,ROWID,,,metadata-record,data type,integer,,INT64,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,ORDERID,ORDERID (ORDERS),,,metadata-record,data type,integer,,INT64,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,ORDERPRIORITY,ORDERPRIORITY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,ORDERPRIORITY,ORDERPRIORITY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,ORDERPRIORITY,ORDERPRIORITY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,ORDERQUANTITY,ORDERQUANTITY,,,metadata-record,data type,integer,,INT64,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,SALES,SALES,,,metadata-record,data type,real,,DOUBLE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,SALES,SALES,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,SALES,SALES,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,DISCOUNT,DISCOUNT,,,metadata-record,data type,real,,DOUBLE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,DISCOUNT,DISCOUNT,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,DISCOUNT,DISCOUNT,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,SHIPMODE,SHIPMODE,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,SHIPMODE,SHIPMODE,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,SHIPMODE,SHIPMODE,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PROFIT,PROFIT,,,metadata-record,data type,real,,DOUBLE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PROFIT,PROFIT,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PROFIT,PROFIT,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,UNITPRICE,UNITPRICE,,,metadata-record,data type,real,,DOUBLE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,UNITPRICE,UNITPRICE,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,UNITPRICE,UNITPRICE,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,SHIPPINGCOST,SHIPPINGCOST,,,metadata-record,data type,real,,DOUBLE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,SHIPPINGCOST,SHIPPINGCOST,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,SHIPPINGCOST,SHIPPINGCOST,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,CUSTOMERNAME,CUSTOMERNAME,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,CUSTOMERNAME,CUSTOMERNAME,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,CUSTOMERNAME,CUSTOMERNAME,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,CITY,CITY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,CITY,CITY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,CITY,CITY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,ZIPCODE,ZIPCODE,,,metadata-record,data type,integer,,INT64,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,STATE,STATE,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,STATE,STATE,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,STATE,STATE,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,LATITUDE,LATITUDE,,,metadata-record,data type,real,,DOUBLE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,LATITUDE,LATITUDE,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,LATITUDE,LATITUDE,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,LONGITUDE,LONGITUDE,,,metadata-record,data type,real,,DOUBLE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,LONGITUDE,LONGITUDE,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,LONGITUDE,LONGITUDE,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,REGION,REGION,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,REGION,REGION,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,REGION,REGION,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,CUSTOMERSEGMENT,CUSTOMERSEGMENT,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,CUSTOMERSEGMENT,CUSTOMERSEGMENT,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,CUSTOMERSEGMENT,CUSTOMERSEGMENT,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTCATEGORY,PRODUCTCATEGORY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTCATEGORY,PRODUCTCATEGORY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTCATEGORY,PRODUCTCATEGORY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTSUBCATEGORY,PRODUCTSUBCATEGORY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTSUBCATEGORY,PRODUCTSUBCATEGORY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTSUBCATEGORY,PRODUCTSUBCATEGORY,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTNAME,PRODUCTNAME,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTNAME,PRODUCTNAME,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTNAME,PRODUCTNAME,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTCONTAINER,PRODUCTCONTAINER,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTCONTAINER,PRODUCTCONTAINER,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTCONTAINER,PRODUCTCONTAINER,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTBASEMARGIN,PRODUCTBASEMARGIN,,,metadata-record,data type,real,,DOUBLE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTBASEMARGIN,PRODUCTBASEMARGIN,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,PRODUCTBASEMARGIN,PRODUCTBASEMARGIN,,,metadata-record,data type,real,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Profit And Product Analysis (2).twb,column,SUPERSTORE_SALES,ORDERS,ORDERDATE,ORDERDATE,,,metadata-record,data type,date,,DATE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
